Patient,Session,File,Motion Mean,Motion Std,Motion Max,Motion Min,Motion P10,Motion P50,Motion P90,Jacobian Mean,Jacobian Std,Jacobian Min,Jacobian % Negative,Harmonic Energy,QA_JAC0,QA_JAC2,QA_HE,QA_Passed
pt002,MR3,DVF_20190502_KJN__P02_MR3_MMT_25_2_S_F82_M83.nii,1.4594975739947085,4.131850022811857,66.15491618879429,0.0014257523375949643,0.09217594738760782,0.3406499566885675,2.9940502308159336,0.9119462107590316,2.643089066914639,-190.76846702064975,0.03042265625,1.1907177783318523,False,False,True,False
pt002,MR3,DVF_20190502_KJN__P02_MR3_MMT_25_2_S_F83_M84.nii,1.7248006630434696,4.608895299005316,58.27566353816578,0.00114402405144557,0.09611855385972715,0.3599043406736371,3.574607075459828,0.925223675383017,2.7843523908907293,-222.5804437617142,0.0374421875,1.5450287121557373,False,False,True,False
pt002,MR3,DVF_20190502_KJN__P02_MR3_MMT_25_2_S_F84_M85.nii,1.6240411560937982,5.038112775546891,83.34107422989528,0.0006353257562854827,0.09904313111224178,0.3744215269235359,2.7455621825348593,1.0324961514949578,3.6762003862957973,-381.529139702166,0.03150078125,1.5207544977069345,False,False,True,False
pt002,MR3,DVF_20190502_KJN__P02_MR3_MMT_25_2_S_F85_M86.nii,1.5525925781668197,5.037122447362289,59.53818249447984,0.0014397207370531388,0.09262848898788228,0.34289456632174076,2.4422734117673968,0.9730129269206674,2.8881690342859843,-189.80931419603482,0.03107734375,1.2307107882713728,False,False,True,False
pt002,MR3,DVF_20190502_KJN__P02_MR3_MMT_25_2_S_F86_M87.nii,0.7795083000852656,2.0416201144346204,39.7983386992709,0.00023895954978992123,0.0918535831901094,0.297797767052771,1.4835471704605847,0.9854339486552802,1.4257882569497302,-147.68090925417724,0.0151625,0.5753144565733643,False,True,True,False
pt002,MR3,DVF_20190502_KJN__P02_MR3_MMT_25_2_S_F87_M88.nii,2.2126907724228153,6.312306559126884,76.10136619873633,0.0002986390576345433,0.09004215077290449,0.36039417520336053,4.580135630938339,0.9485347582860186,5.8207686732366755,-621.438999693128,0.045221875,2.7450561875136295,False,False,True,False
pt002,MR3,DVF_20190502_KJN__P02_MR3_MMT_25_2_S_F88_M89.nii,2.730369244286276,7.05956636755746,75.31687445050491,0.001596495359847995,0.1080114832491185,0.4585862805330768,6.342416695082051,0.9776439460859814,3.7315941243474278,-206.84383142826576,0.05011015625,2.9911301958457583,False,False,True,False
pt002,MR3,DVF_20190502_KJN__P02_MR3_MMT_25_2_S_F89_M90.nii,1.6925223894645787,5.998672210876297,78.57933377821402,0.0013886270976209594,0.1042304450024879,0.35488948249192714,1.9559591789892603,0.9644620186210654,2.3517840081293935,-151.714015963325,0.02681796875,1.4151086377273931,False,False,True,False
pt002,MR3,DVF_20190502_KJN__P02_MR3_MMT_25_2_S_F8_M9.nii,1.2666963011436991,4.084712497404041,79.80128109142656,0.0009045104120299217,0.09328811532281751,0.32479864605987196,1.883530636543026,0.9941311839729396,4.2061393178632205,-774.1380973192615,0.02545625,1.251918714454996,False,False,True,False
pt002,MR3,DVF_20190502_KJN__P02_MR3_MMT_25_2_S_F90_M91.nii,2.5802457076644254,8.025223223821053,100.25836612263696,0.000893853607017562,0.08574791575472895,0.34481192123920257,4.947171501039823,0.9492271415902944,7.109344602877201,-825.3249419743078,0.04708203125,3.54141135996198,False,False,True,False
